,index,Asset amount,Asset date acquired,Asset type,Respondent ID,Asset data ID,Asset possesion type,debit acc,debit amt,credit acc,credit amt
1407,1407,70000.0,2014-12-24,Machinery,4608.0,AS00001248,Own,equipment,70000.0,equity,70000.0
1408,1408,70000.0,2014-12-24,Machinery,4608.0,AS00001248,Own,equipment,70000.0,equity,70000.0
1409,1409,70000.0,2007-04-15,Machinery,4608.0,AS00001248,Own,equipment,70000.0,equity,70000.0
1410,1410,7780.0,2021-10-15,Machinery,4608.0,AS00005336,Own,equipment,7780.0,equity,7780.0
1411,1411,7780.0,2021-10-15,Machinery,4608.0,AS00005336,Own,equipment,7780.0,equity,7780.0
1412,1412,1500000.0,2014-12-24,"Building (factory, office, reception…)",4608.0,AS00001247,Own,building,1500000.0,equity,1500000.0
1413,1413,1500000.0,2014-12-24,"Building (factory, office, reception…)",4608.0,AS00001247,Own,building,1500000.0,equity,1500000.0
1414,1414,1500000.0,2014-12-24,"Building (factory, office, reception…)",4608.0,AS00001247,Own,building,1500000.0,equity,1500000.0
1415,1415,1500000.0,2014-12-24,"Building (factory, office, reception…)",4608.0,AS00001247,Own,building,1500000.0,equity,1500000.0
1416,1416,1500000.0,2014-12-24,"Building (factory, office, reception…)",4608.0,AS00001247,Own,building,1500000.0,equity,1500000.0
1417,1417,1500000.0,2007-04-15,"Building (factory, office, reception…)",4608.0,AS00001247,Own,building,1500000.0,equity,1500000.0
1418,1418,36000.0,2014-12-24,Machinery,4608.0,AS00001249,Own,equipment,36000.0,equity,36000.0
1419,1419,36000.0,2014-12-24,Machinery,4608.0,AS00001249,Own,equipment,36000.0,equity,36000.0
1420,1420,36000.0,2014-12-24,Machinery,4608.0,AS00001249,Own,equipment,36000.0,equity,36000.0
1421,1421,36000.0,2014-12-24,Machinery,4608.0,AS00001249,Own,equipment,36000.0,equity,36000.0
1422,1422,36000.0,2014-12-24,Machinery,4608.0,AS00001249,Own,equipment,36000.0,equity,36000.0
1423,1423,36000.0,2014-12-24,Machinery,4608.0,AS00001249,Own,equipment,36000.0,equity,36000.0
1424,1424,36000.0,2007-04-15,Machinery,4608.0,AS00001249,Own,equipment,36000.0,equity,36000.0
1425,1425,3850.0,2014-12-15,Machinery,4608.0,AS00001770,Own,equipment,3850.0,equity,3850.0
1426,1426,3850.0,2014-12-15,Machinery,4608.0,AS00001770,Own,equipment,3850.0,equity,3850.0
1427,1427,3850.0,2014-12-15,Machinery,4608.0,AS00001770,Own,equipment,3850.0,equity,3850.0
1428,1428,3850.0,2014-12-15,Machinery,4608.0,AS00001770,Own,equipment,3850.0,equity,3850.0
1429,1429,3850.0,2014-12-15,Machinery,4608.0,AS00001770,Own,equipment,3850.0,equity,3850.0
1430,1430,3850.0,2007-04-15,Machinery,4608.0,AS00001770,Own,equipment,3850.0,equity,3850.0
1431,1431,3850.0,,Machinery,4608.0,AS00001770,Own,equipment,3850.0,equity,3850.0
1432,1432,6000.0,2021-05-19,Machinery,4608.0,AS00001918,Own,equipment,6000.0,equity,6000.0
1433,1433,6000.0,2021-05-19,Machinery,4608.0,AS00001918,Own,equipment,6000.0,equity,6000.0
1434,1434,6000.0,2021-05-19,Machinery,4608.0,AS00001918,Own,equipment,6000.0,equity,6000.0
1435,1435,6000.0,2021-05-19,Machinery,4608.0,AS00001918,Own,equipment,6000.0,equity,6000.0
1436,1436,6000.0,2021-05-19,Machinery,4608.0,AS00001918,Own,equipment,6000.0,equity,6000.0
1437,1437,6000.0,2021-05-19,Machinery,4608.0,AS00001918,Own,equipment,6000.0,equity,6000.0
1438,1438,6000.0,2021-05-19,Machinery,4608.0,AS00001918,Own,equipment,6000.0,equity,6000.0
1439,1439,4490.0,2021-05-07,Machinery,4608.0,AS00001771,Own,equipment,4490.0,equity,4490.0
1440,1440,4490.0,2021-05-07,Machinery,4608.0,AS00001771,Own,equipment,4490.0,equity,4490.0
1441,1441,4490.0,2021-05-07,Machinery,4608.0,AS00001771,Own,equipment,4490.0,equity,4490.0
1442,1442,4490.0,2021-05-07,Machinery,4608.0,AS00001771,Own,equipment,4490.0,equity,4490.0
1443,1443,4490.0,2021-05-07,Machinery,4608.0,AS00001771,Own,equipment,4490.0,equity,4490.0
1444,1444,4490.0,2021-05-07,Machinery,4608.0,AS00001771,Own,equipment,4490.0,equity,4490.0
1445,1445,4490.0,2021-05-07,Machinery,4608.0,AS00001771,Own,equipment,4490.0,equity,4490.0
1446,1446,4490.0,2021-05-07,Machinery,4608.0,AS00001771,Own,equipment,4490.0,equity,4490.0
1447,1447,4490.0,2021-05-07,Machinery,4608.0,AS00001771,Own,equipment,4490.0,equity,4490.0
1448,1448,20000.0,2021-11-03,Machinery,4608.0,AS00005752,Own,equipment,20000.0,equity,20000.0
1449,1449,11000.0,2020-04-12,Machinery,4618.0,AS00001532,Own,equipment,11000.0,equity,11000.0
1450,1450,9000.0,2017-04-12,Machinery,4618.0,AS00001534,Own,equipment,9000.0,equity,9000.0
1451,1451,4000.0,2018-04-12,Machinery,4618.0,AS00001533,Own,equipment,4000.0,equity,4000.0
1452,1452,300.0,2015-11-01,"Building (factory, office, reception…)",4618.0,AS00001536,Rent,,,,
1453,1453,300.0,2015-11-01,"Building (factory, office, reception…)",4618.0,AS00001536,Rent,,,,
1454,1454,300.0,2015-11-01,"Building (factory, office, reception…)",4618.0,AS00001536,Rent,,,,
1455,1455,1300.0,2020-03-20,Machinery,4618.0,AS00002820,Own,equipment,1300.0,equity,1300.0
1456,1456,2000.0,2018-06-30,Machinery,4618.0,AS00002821,Own,equipment,2000.0,equity,2000.0
1457,1457,2000.0,,"Furniture (office : desks, chairs, tables, cupboards..…)",4618.0,AS00002822,Own,equipment,2000.0,equity,2000.0
1458,1458,14000.0,2021-04-05,"Inventory (stock, raw material)",4618.0,AS00001535,Own,,,,
1459,1459,14000.0,2021-04-05,"Inventory (stock, raw material)",4618.0,AS00001535,Own,,,,
1460,1460,14000.0,2021-04-05,"Inventory (stock, raw material)",4618.0,AS00001535,Own,,,,
1461,1461,4000.0,2016-05-18,"Furniture (office : desks, chairs, tables, cupboards..…)",4618.0,AS00002823,Own,equipment,4000.0,equity,4000.0
1462,1462,4000.0,2016-05-18,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4618.0,AS00002823,Own,equipment,4000.0,equity,4000.0
1463,1463,9000.0,2018-04-11,Machinery,4622.0,AS00001373,Own,equipment,9000.0,equity,9000.0
1464,1464,5000.0,2017-04-19,"Furniture (office : desks, chairs, tables, cupboards..…)",4622.0,AS00001377,Own,equipment,5000.0,equity,5000.0
1465,1465,4000.0,2018-04-19,Machinery,4622.0,AS00001374,Own,equipment,4000.0,equity,4000.0
1466,1466,80000.0,2016-06-01,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4622.0,AS00003138,Own,equipment,80000.0,equity,80000.0
1467,1467,5000.0,2020-04-09,Machinery,4622.0,AS00001372,Own,equipment,5000.0,equity,5000.0
1468,1468,5000.0,2020-04-09,Machinery,4622.0,AS00001372,Own,equipment,5000.0,equity,5000.0
1469,1469,3000.0,2021-03-15,Machinery,4622.0,AS00001375,Own,equipment,3000.0,equity,3000.0
1470,1470,3000.0,2021-03-15,Machinery,4622.0,AS00001375,Own,equipment,3000.0,equity,3000.0
1471,1471,3000.0,2021-03-15,Machinery,4622.0,AS00001375,Own,equipment,3000.0,equity,3000.0
1472,1472,700.0,2017-04-19,"Furniture (office : desks, chairs, tables, cupboards..…)",4622.0,AS00001379,Own,equipment,700.0,equity,700.0
1473,1473,700.0,2017-04-19,"Furniture (office : desks, chairs, tables, cupboards..…)",4622.0,AS00001379,Own,equipment,700.0,equity,700.0
1474,1474,5000.0,2019-09-16,Machinery,4622.0,AS00005155,Own,equipment,5000.0,equity,5000.0
1475,1475,5000.0,2019-09-16,Machinery,4622.0,AS00005155,Own,equipment,5000.0,equity,5000.0
1476,1476,2500.0,2021-01-04,Machinery,4622.0,AS00005156,Own,equipment,2500.0,equity,2500.0
1477,1477,500.0,2017-04-19,Machinery,4622.0,AS00001376,Own,equipment,500.0,equity,500.0
1478,1478,500.0,2017-04-19,Machinery,4622.0,AS00001376,Own,equipment,500.0,equity,500.0
1479,1479,500.0,2017-04-19,Machinery,4622.0,AS00001376,Own,equipment,500.0,equity,500.0
1480,1480,200000.0,2017-04-19,Machinery,4622.0,AS00001376,Own,equipment,200000.0,equity,200000.0
1481,1481,200000.0,2017-04-19,Machinery,4622.0,AS00001376,Own,equipment,200000.0,equity,200000.0
1482,1482,200000.0,2017-04-19,Machinery,4622.0,AS00001376,Own,equipment,200000.0,equity,200000.0
1483,1483,200000.0,2017-04-19,Machinery,4622.0,AS00001376,Own,equipment,200000.0,equity,200000.0
1484,1484,200000.0,2017-04-19,Machinery,4622.0,AS00001376,Own,equipment,200000.0,equity,200000.0
1485,1485,200000.0,2017-04-19,Machinery,4622.0,AS00001376,Own,equipment,200000.0,equity,200000.0
1486,1486,16000.0,2018-04-19,"Building (factory, office, reception…)",4622.0,AS00001378,Rent,,,,
1487,1487,15000.0,2018-04-19,"Building (factory, office, reception…)",4622.0,AS00001378,Rent,,,,
1488,1488,15000.0,2018-04-19,"Building (factory, office, reception…)",4622.0,AS00001378,Rent,,,,
1489,1489,15000.0,2018-04-19,"Building (factory, office, reception…)",4622.0,AS00001378,Rent,,,,
1490,1490,100000.0,2018-12-12,Machinery,4623.0,AS00001000,Own,equipment,100000.0,equity,100000.0
1491,1491,40000.0,2020-05-21,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4623.0,AS00003110,Own,equipment,40000.0,equity,40000.0
1492,1492,7000.0,2018-12-12,"Building (factory, office, reception…)",4623.0,AS00001001,Rent,,,,
1493,1493,7000.0,2018-12-12,Land,4623.0,AS00001001,Rent,,,,
1494,1494,65000.0,2017-08-12,"Electrical appliances (fan, vacuum cleaner...)",4624.0,AS00001441,Own,equipment,65000.0,equity,65000.0
1495,1495,314500.0,2017-08-15,Machinery,4624.0,AS00001438,Own,equipment,314500.0,equity,314500.0
1496,1496,32000.0,2018-06-13,"Furniture (office : desks, chairs, tables, cupboards..…)",4624.0,AS00001439,Own,equipment,32000.0,equity,32000.0
1497,1497,25000.0,2019-01-16,"Furniture (office : desks, chairs, tables, cupboards..…)",4624.0,AS00001440,Own,equipment,25000.0,equity,25000.0
1498,1498,7500.0,2017-01-16,"Building (factory, office, reception…)",4624.0,AS00001714,Rent,,,,
1499,1499,600000.0,2019-09-19,Machinery,4624.0,AS00001437,Own,equipment,600000.0,equity,600000.0
1500,1500,20000.0,2015-04-15,Machinery,4625.0,AS00001169,Own,equipment,20000.0,equity,20000.0
1501,1501,450.0,2019-01-07,"Building (factory, office, reception…)",4625.0,AS00001168,Rent,,,,
1502,1502,23000.0,2019-03-13,Machinery,4625.0,AS00001837,Own,equipment,23000.0,equity,23000.0
1503,1503,200.0,2019-06-10,"Furniture (office : desks, chairs, tables, cupboards..…)",4625.0,AS00001838,Own,equipment,200.0,equity,200.0
1504,1504,200.0,2019-06-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4625.0,AS00001839,Own,equipment,200.0,equity,200.0
1505,1505,12000.0,2017-05-09,"Furniture (office : desks, chairs, tables, cupboards..…)",4625.0,AS00001840,Own,equipment,12000.0,equity,12000.0
1506,1506,12000.0,,"Furniture (office : desks, chairs, tables, cupboards..…)",4625.0,AS00001840,Own,equipment,12000.0,equity,12000.0
1507,1507,10000.0,2017-04-15,"Computers (laptop, desktop, display, keyboard, mouse)",4627.0,AS00001214,Own,equipment,10000.0,equity,10000.0
1508,1508,7000.0,2017-04-15,"Building (factory, office, reception…)",4627.0,AS00001213,Rent,,,,
1509,1509,4000.0,2015-04-15,"Furniture (office : desks, chairs, tables, cupboards..…)",4627.0,AS00001216,Own,equipment,4000.0,equity,4000.0
1510,1510,15000.0,2020-10-14,"Computers (laptop, desktop, display, keyboard, mouse)",4627.0,AS00001215,Own,equipment,15000.0,equity,15000.0
1511,1511,6000.0,2021-01-06,"Furniture (office : desks, chairs, tables, cupboards..…)",4627.0,AS00001217,Own,equipment,6000.0,equity,6000.0
1512,1512,35000.0,2020-04-15,Other (specify),4627.0,AS00001218,Own,equipment,35000.0,equity,35000.0
1513,1513,2500.0,2018-04-16,"Furniture (office : desks, chairs, tables, cupboards..…)",4629.0,AS00001301,Own,equipment,2500.0,equity,2500.0
1514,1514,3000.0,2018-04-16,Machinery,4629.0,AS00001302,Own,equipment,3000.0,equity,3000.0
1515,1515,1000.0,2018-04-16,"Furniture (office : desks, chairs, tables, cupboards..…)",4629.0,AS00001305,Own,equipment,1000.0,equity,1000.0
1516,1516,1500.0,2018-04-16,Other (specify),4629.0,AS00001306,Own,equipment,1500.0,equity,1500.0
1517,1517,6000.0,2018-04-16,Other (specify),4629.0,AS00001303,Own,equipment,6000.0,equity,6000.0
1518,1518,5000.0,2018-04-16,Other (specify),4629.0,AS00001304,Own,equipment,5000.0,equity,5000.0
1519,1519,300.0,2018-05-13,Other (specify),4629.0,AS00001761,Own,equipment,300.0,equity,300.0
1520,1520,300.0,2018-05-13,Other (specify),4629.0,AS00001762,Own,equipment,300.0,equity,300.0
1521,1521,300.0,2018-05-13,Other (specify),4629.0,AS00001760,Own,equipment,300.0,equity,300.0
1522,1522,20000.0,2018-05-12,Machinery,4630.0,AS00001274,Own,equipment,20000.0,equity,20000.0
1523,1523,500000.0,2018-05-12,"Building (factory, office, reception…)",4630.0,AS00001677,Own,building,500000.0,equity,500000.0
1524,1524,4000.0,2018-05-12,Machinery,4630.0,AS00001275,Own,equipment,4000.0,equity,4000.0
1525,1525,4000.0,2018-05-12,Machinery,4630.0,AS00001275,Own,equipment,4000.0,equity,4000.0
1526,1526,4000.0,2018-05-12,Machinery,4630.0,AS00001275,Own,equipment,4000.0,equity,4000.0
1527,1527,4000.0,2018-05-12,Machinery,4630.0,AS00001275,Own,equipment,4000.0,equity,4000.0
1528,1528,4000.0,2018-05-12,Machinery,4630.0,AS00001275,Own,equipment,4000.0,equity,4000.0
1529,1529,4000.0,2018-05-12,Machinery,4630.0,AS00001275,Own,equipment,4000.0,equity,4000.0
1530,1530,140000.0,2019-04-15,Machinery,4632.0,AS00001222,Own,equipment,140000.0,equity,140000.0
1531,1531,12000.0,2019-04-15,"Building (factory, office, reception…)",4632.0,AS00001221,Rent,,,,
1532,1532,12000.0,2019-04-15,"Building (factory, office, reception…)",4632.0,AS00001221,Rent,,,,
1533,1533,8000.0,2019-05-14,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4632.0,AS00001765,Own,equipment,8000.0,equity,8000.0
1534,1534,8000.0,2019-05-14,,4632.0,AS00001765,Own,equipment,8000.0,equity,8000.0
1535,1535,2000.0,2019-05-14,Machinery,4632.0,AS00001895,Own,equipment,2000.0,equity,2000.0
1536,1536,2000.0,2019-05-14,Machinery,4632.0,AS00001895,Own,equipment,2000.0,equity,2000.0
1537,1537,15000.0,2019-05-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4632.0,AS00001764,Own,equipment,15000.0,equity,15000.0
1538,1538,15000.0,2019-05-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4632.0,AS00001764,Own,equipment,15000.0,equity,15000.0
1539,1539,450.0,2019-05-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4632.0,AS00001766,Own,equipment,450.0,equity,450.0
1540,1540,450.0,2019-05-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4632.0,AS00001766,Own,equipment,450.0,equity,450.0
1541,1541,2000.0,2019-05-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4632.0,AS00001767,Own,equipment,2000.0,equity,2000.0
1542,1542,2000.0,2019-05-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4632.0,AS00001767,Own,equipment,2000.0,equity,2000.0
1543,1543,32000.0,2020-03-24,Machinery,4634.0,AS00001287,Rent,,,,
1544,1544,85000.0,2014-09-25,Machinery,4634.0,AS00001289,Own,equipment,85000.0,equity,85000.0
1545,1545,85000.0,2014-09-25,Machinery,4634.0,AS00001289,Own,equipment,85000.0,equity,85000.0
1546,1546,85000.0,2014-09-25,Machinery,4634.0,AS00001289,Own,equipment,85000.0,equity,85000.0
1547,1547,85000.0,2014-09-25,Machinery,4634.0,AS00001289,Own,equipment,85000.0,equity,85000.0
1548,1548,85000.0,2014-09-25,Machinery,4634.0,AS00001289,Own,equipment,85000.0,equity,85000.0
1549,1549,350000.0,2016-03-19,Machinery,4634.0,AS00001288,Own,equipment,350000.0,equity,350000.0
1550,1550,350000.0,2016-03-19,Machinery,4634.0,AS00001288,Own,equipment,350000.0,equity,350000.0
1551,1551,85000.0,2020-04-01,Machinery,4634.0,AS00001290,Own,equipment,85000.0,equity,85000.0
1552,1552,85000.0,2020-04-01,Machinery,4634.0,AS00001290,Own,equipment,85000.0,equity,85000.0
1553,1553,85000.0,2020-04-01,Machinery,4634.0,AS00001290,Own,equipment,85000.0,equity,85000.0
1554,1554,800000.0,2020-01-01,Machinery,4634.0,AS00001300,Own,equipment,800000.0,equity,800000.0
1555,1555,800000.0,2020-01-01,Machinery,4634.0,AS00001300,Own,equipment,800000.0,equity,800000.0
1556,1556,800000.0,2020-01-01,Machinery,4634.0,AS00001300,Own,equipment,800000.0,equity,800000.0
1557,1557,120000.0,2009-11-10,Machinery,4634.0,AS00001291,Own,equipment,120000.0,equity,120000.0
1558,1558,120000.0,2009-11-10,Machinery,4634.0,AS00001291,Own,equipment,120000.0,equity,120000.0
1559,1559,120000.0,2009-11-10,Machinery,4634.0,AS00001291,Own,equipment,120000.0,equity,120000.0
1560,1560,120000.0,2009-11-10,Machinery,4634.0,AS00001291,Own,equipment,120000.0,equity,120000.0
1561,1561,120000.0,2009-11-10,Machinery,4634.0,AS00001291,Own,equipment,120000.0,equity,120000.0
1562,1562,45000.0,2021-04-16,Machinery,4634.0,AS00001297,Own,equipment,45000.0,equity,45000.0
1563,1563,45000.0,2021-04-16,Machinery,4634.0,AS00001297,Own,equipment,45000.0,equity,45000.0
1564,1564,45000.0,2021-04-16,Machinery,4634.0,AS00001297,Own,equipment,45000.0,equity,45000.0
1565,1565,25000.0,2020-02-03,Machinery,4634.0,AS00001299,Own,equipment,25000.0,equity,25000.0
1566,1566,25000.0,2020-02-03,Machinery,4634.0,AS00001299,Own,equipment,25000.0,equity,25000.0
1567,1567,25000.0,2020-02-03,Machinery,4634.0,AS00001299,Own,equipment,25000.0,equity,25000.0
1568,1568,25000.0,2020-02-03,Machinery,4634.0,AS00001299,Own,equipment,25000.0,equity,25000.0
1569,1569,25000.0,2020-02-03,Machinery,4634.0,AS00001299,Own,equipment,25000.0,equity,25000.0
1570,1570,20000.0,2011-11-10,"Building (factory, office, reception…)",4634.0,AS00005346,Rent,,,,
1571,1571,1500000.0,2015-02-22,"Building (factory, office, reception…)",4635.0,AS00001041,Rent,,,,
1572,1572,1500000.0,2015-02-22,"Building (factory, office, reception…)",4635.0,AS00001041,Rent,,,,
1573,1573,1500000.0,2015-02-22,"Building (factory, office, reception…)",4635.0,AS00001041,Rent,,,,
1574,1574,1500000.0,2015-02-22,"Building (factory, office, reception…)",4635.0,AS00001041,Rent,,,,
1575,1575,1500000.0,2015-02-22,"Building (factory, office, reception…)",4635.0,AS00001041,Rent,,,,
1576,1576,1500000.0,2019-02-22,"Building (factory, office, reception…)",4635.0,AS00001041,Rent,,,,
1577,1577,1500000.0,2007-06-15,"Building (factory, office, reception…)",4635.0,AS00001041,Rent,,,,
1578,1578,12000.0,2018-12-23,Machinery,4635.0,AS00001040,Own,equipment,12000.0,equity,12000.0
1579,1579,12000.0,2018-12-23,Machinery,4635.0,AS00001040,Own,equipment,12000.0,equity,12000.0
1580,1580,12000.0,2018-12-23,Machinery,4635.0,AS00001040,Own,equipment,12000.0,equity,12000.0
1581,1581,12000.0,2018-12-23,Machinery,4635.0,AS00001040,Own,equipment,12000.0,equity,12000.0
1582,1582,12000.0,2018-12-23,Machinery,4635.0,AS00001040,Own,equipment,12000.0,equity,12000.0
1583,1583,12000.0,2017-12-23,Machinery,4635.0,AS00001040,Own,equipment,12000.0,equity,12000.0
1584,1584,12000.0,2017-12-23,Machinery,4635.0,AS00001040,Own,equipment,12000.0,equity,12000.0
1585,1585,12000.0,2017-12-23,Machinery,4635.0,AS00001040,Own,equipment,12000.0,equity,12000.0
1586,1586,12000.0,2011-04-14,Machinery,4635.0,AS00001040,Own,equipment,12000.0,equity,12000.0
1587,1587,21000.0,2015-12-23,Machinery,4635.0,AS00001037,Own,equipment,21000.0,equity,21000.0
1588,1588,21000.0,2015-12-23,Machinery,4635.0,AS00001037,Own,equipment,21000.0,equity,21000.0
1589,1589,21000.0,2015-12-23,Machinery,4635.0,AS00001037,Own,equipment,21000.0,equity,21000.0
1590,1590,21000.0,2015-12-23,Machinery,4635.0,AS00001037,Own,equipment,21000.0,equity,21000.0
1591,1591,21000.0,2015-12-23,Machinery,4635.0,AS00001037,Own,equipment,21000.0,equity,21000.0
1592,1592,21000.0,2007-04-14,Machinery,4635.0,AS00001037,Own,equipment,21000.0,equity,21000.0
1593,1593,75000.0,2021-04-14,Machinery,4635.0,AS00001038,Own,equipment,75000.0,equity,75000.0
1594,1594,75000.0,2021-04-14,Machinery,4635.0,AS00001038,Own,equipment,75000.0,equity,75000.0
1595,1595,75000.0,2021-04-14,Machinery,4635.0,AS00001038,Own,equipment,75000.0,equity,75000.0
1596,1596,75000.0,2021-04-14,Machinery,4635.0,AS00001038,Own,equipment,75000.0,equity,75000.0
1597,1597,75000.0,2021-04-14,Machinery,4635.0,AS00001038,Own,equipment,75000.0,equity,75000.0
